,date,isEnabled,name,symbol,type
6703,2017-11-03,False,Schwab 1000 Index,SCHK,N/A
6704,2017-11-03,True,Scholastic Corporation,SCHL,cs
6705,2017-11-03,True,Schwab U.S. Mid Cap,SCHM,et
6706,2017-11-03,True,Schnitzer Steel Industries Inc.,SCHN,cs
6707,2017-11-03,True,Schwab Short-Term U.S. Treasury,SCHO,et
6708,2017-11-03,True,Schwab U.S. TIPs,SCHP,et
6709,2017-11-03,True,Schwab Intermediate-Term U.S. Treasury,SCHR,et
6710,2017-11-03,True,Schwab U.S. Large-Cap Value,SCHV,et
6711,2017-11-03,True,Charles Schwab Corporation (The),SCHW,cs
6712,2017-11-03,True,Charles Schwab Corporation Depositary Shares Series B,SCHW-B*,ps
6713,2017-11-03,True,The Charles Schwab Corporation Depositary Shares Series C,SCHW-C,ps
6714,2017-11-03,True,The Charles Schwab Corporation Depositary Shares Series D,SCHW-D,ps
6715,2017-11-03,True,Schwab U.S. Large-Cap,SCHX,et
6716,2017-11-03,True,Schwab US Aggregate Bond,SCHZ,et
6717,2017-11-03,True,Service Corporation International,SCI,cs
6718,2017-11-03,True,Global X Scientific Beta Europe,SCID,N/A
6719,2017-11-03,True,VanEck Vectors India Small-Cap Index,SCIF,N/A
6720,2017-11-03,True,Global X Scientific Beta Japan,SCIJ,N/A
6721,2017-11-03,True,Columbia India Small Cap,SCIN,cs
6722,2017-11-03,True,Global X Scientific Beta US,SCIU,N/A
6723,2017-11-03,True,Global X Scientific Beta Asia ex-Japan,SCIX,N/A
6724,2017-11-03,True,iShares MSCI Japan Sm Cap,SCJ,et
6725,2017-11-03,True,Socket Mobile Inc.,SCKT,cs
6726,2017-11-03,True,Stepan Company,SCL,cs
6727,2017-11-03,True,Stellus Capital Investment Corporation,SCM,cs
6728,2017-11-03,True,Sucampo Pharmaceuticals Inc.,SCMP,cs
6729,2017-11-03,True,ProShares UltraShort Bloomberg Crude Oil,SCO,et
6730,2017-11-03,True,Superconductor Technologies Inc.,SCON,cs
6731,2017-11-03,True,Steelcase Inc.,SCS,cs
6732,2017-11-03,True,ScanSource Inc.,SCSC,cs
6733,2017-11-03,True,Global X JPMorgan US Sector Rotator Index,SCTO,N/A
6734,2017-11-03,True,Shoe Carnival Inc.,SCVL,cs
6735,2017-11-03,True,SecureWorks Corp.,SCWX,cs
6736,2017-11-03,True,L.S. Starrett Company (The),SCX,cs
6737,2017-11-03,True,SCYNEXIS Inc.,SCYX,cs
6738,2017-11-03,True,iShares MSCI EAFE Small-Cap ETF,SCZ,et
6739,2017-11-03,True,SandRidge Energy Inc.,SD,cs
6740,2017-11-03,True,ProShares UltraShort SmallCap600,SDD,N/A
6741,2017-11-03,True,Global X MSCI SuperDividend Emerging Markets,SDEM,N/A
6742,2017-11-03,True,Global X SuperDividend,SDIV,et
6743,2017-11-03,True,Seadrill Partners LLC Representing Limited Liability Company Interests,SDLP,cs
6744,2017-11-03,True,ALPS Sector Dividend Dogs,SDOG,et
6745,2017-11-03,True,UltraPro Short Dow30,SDOW,et
6746,2017-11-03,True,ProShares UltraShort Utilities,SDP,et
6747,2017-11-03,True,Superior Drilling Products Inc.,SDPI,cs
6748,2017-11-03,True,SandRidge Mississippian Trust II representing Beneficial Interests,SDR,cs
6749,2017-11-03,True,Seadrill Limited (Bermuda),SDRL,cs
6750,2017-11-03,True,ProShares UltraShort S&P500,SDS,N/A
6751,2017-11-03,True,SandRidge Mississippian Trust I of Beneficial Interest,SDT,cs
6752,2017-11-03,False,First Trust SMID Cap Rising Dividend Achievers ETF,SDVY,N/A
6753,2017-11-03,True,SPDR S&P Dividend,SDY,et
6754,2017-11-03,True,ETRACS Monthly Pay 2xLeveraged S&P Dividend ETN,SDYL,N/A
6755,2017-11-03,True,Sea Limited American Depositary Shares each representing one Class A,SE,cs
6756,2017-11-03,True,Guggenheim Shipping,SEA,et
6757,2017-11-03,True,SeaChange International Inc.,SEAC,cs
6758,2017-11-03,True,SeaWorld Entertainment Inc.,SEAS,cs
6759,2017-11-03,True,Seaboard Corporation,SEB,cs
6760,2017-11-03,True,Secoo Holding Limited,SECO,cs
6761,2017-11-03,False,Northern Lights Fund Trust IV Main Sector Rotation,SECT,N/A
6762,2017-11-03,True,SolarEdge Technologies Inc.,SEDG,cs
6763,2017-11-03,True,Sealed Air Corporation,SEE,cs
6764,2017-11-03,True,Origin Agritech Limited,SEED,cs
6765,2017-11-03,True,ProShares Short Financials,SEF,et
6766,2017-11-03,True,SEI Investments Company,SEIC,cs
6767,2017-11-03,True,Selecta Biosciences Inc.,SELB,cs
6768,2017-11-03,True,Global Self Storage Inc.,SELF,cs
6769,2017-11-03,True,Select Medical Holdings Corporation,SEM,cs
6770,2017-11-03,True,Semgroup Corporation Class A,SEMG,cs
6771,2017-11-03,True,Seneca Foods Corp. Class A Common Stock,SENEA,cs
6772,2017-11-03,True,Seneca Foods Corp. Class B Common Stock,SENEB,cs
6773,2017-11-03,True,Senseonics Holdings Inc.,SENS,cs
6774,2017-11-03,True,Spectra Energy Partners LP representing Limited Partner Interests,SEP,cs
6775,2017-11-03,True,ServiceMaster Global Holdings Inc.,SERV,cs
6776,2017-11-03,True,Stifel Financial Corporation,SF,cs
6777,2017-11-03,True,Stifel Financial Corporation Depositary Shares Series A,SF-A,ps
6778,2017-11-03,True,Stifel Financial Corporation 5.20% Senior Notes due 2047,SFB,N/A
6779,2017-11-03,True,Sound Financial Bancorp Inc.,SFBC,cs
6780,2017-11-03,True,ServisFirst Bancshares Inc.,SFBS,cs
6781,2017-11-03,True,Safeguard Scientifics Inc.,SFE,cs
6782,2017-11-03,True,WisdomTree Fundamental U.S. Short-Term High Yield Corporate Bond Fund,SFHY,N/A
6783,2017-11-03,True,WisdomTree Fundamental U.S. Short-Term Corporate Bond Fund,SFIG,N/A
6784,2017-11-03,True,Ship Finance International Limited,SFL,cs
6785,2017-11-03,True,iPath Long Extended S&P 500 TR Index ETN,SFLA,et
6786,2017-11-03,True,Shutterfly Inc.,SFLY,cs
6787,2017-11-03,True,Sprouts Farmers Market Inc.,SFM,cs
6788,2017-11-03,True,Simmons First National Corporation,SFNC,cs
6789,2017-11-03,True,Starwood Waypoint Homes of Beneficial Interes,SFR,cs
6790,2017-11-03,True,Smart & Final Stores Inc.,SFS,cs
6791,2017-11-03,True,Southern First Bancshares Inc.,SFST,cs
6792,2017-11-03,True,Fang Holdings Limited American Depositary Shares (Each representing Four Class A HK$1.00 par value),SFUN,cs
6793,2017-11-03,True,Saga Communications Inc. New Class A,SGA,cs
6794,2017-11-03,True,iPath Pure Beta Sugar ETN,SGAR,et
6795,2017-11-03,True,Southwest Georgia Financial Corporation,SGB,cs
6796,2017-11-03,True,SG Blocks Inc.,SGBX,cs
6797,2017-11-03,True,Superior Uniform Group Inc.,SGC,cs
6798,2017-11-03,True,ALPS ETF Trust Sprott Junior Gold Miners,SGDJ,N/A
6799,2017-11-03,True,Sprott Gold Miners,SGDM,cs
6800,2017-11-03,True,Seattle Genetics Inc.,SGEN,cs
6801,2017-11-03,True,Aberdeen Singapore Fund Inc.,SGF,cs
6802,2017-11-03,True,iPath Bloomberg Sugar Subindex Total Return Sm Index ETN,SGG,et
6803,2017-11-03,True,SMART Global Holdings Inc.,SGH,cs
6804,2017-11-03,True,Sigma Labs Inc.,SGLB,cs
6805,2017-11-03,True,Sigma Labs Inc. Warrant,SGLBW,N/A
6806,2017-11-03,True,SigmaTron International Inc.,SGMA,cs
6807,2017-11-03,True,Sangamo Therapeutics Inc.,SGMO,cs
6808,2017-11-03,True,Scientific Games Corp,SGMS,cs
6809,2017-11-03,True,SGOCO Group Ltd,SGOC,cs
6810,2017-11-03,True,ETFS Physical Swiss Gold Shares,SGOL,et
6811,2017-11-03,True,Janus Henderson SG Global Quality Income ETF,SGQI,N/A
6812,2017-11-03,True,SPAR Group Inc.,SGRP,cs
6813,2017-11-03,True,Surgery Partners Inc.,SGRY,cs
6814,2017-11-03,True,Star Group L.P.,SGU,cs
6815,2017-11-03,True,Stone Energy Corporation,SGY,cs
6816,2017-11-03,True,Stone Energy Corporation Warrants,SGY+,N/A
6817,2017-11-03,True,Synergy Pharmaceuticals Inc.,SGYP,cs
6818,2017-11-03,True,Selective Insurance Group Inc. 5.875% Senior Notes due 2043,SGZA,N/A
6819,2017-11-03,True,ProShares Short S&P500,SH,et
6820,2017-11-03,True,WisdomTree Barclays Yield Enhanced U.S. Short-Term Aggregate Bond Fund,SHAG,N/A
6821,2017-11-03,True,Shake Shack Inc. Class A,SHAK,cs
6822,2017-11-03,True,Shore Bancshares Inc,SHBI,cs
6823,2017-11-03,True,SPDR Series Trust SSGA Gender Diversity Index,SHE,N/A
6824,2017-11-03,True,Shenandoah Telecommunications Co,SHEN,cs
6825,2017-11-03,True,Shinhan Financial Group Co Ltd American Depositary Shares,SHG,cs
6826,2017-11-03,True,SINOPEC Shangai Petrochemical Company Ltd.,SHI,cs
6827,2017-11-03,True,Seanergy Maritime Holdings Corp,SHIP,cs
6828,2017-11-03,True,Seanergy Maritime Holdings Corp Class A Warrants,SHIPW,N/A
6829,2017-11-03,True,Sears Holdings Corporation,SHLD,cs
6830,2017-11-03,True,,SHLDW,N/A
6831,2017-11-03,True,A. Schulman Inc.,SHLM,cs
6832,2017-11-03,True,Shiloh Industries Inc.,SHLO,cs
6833,2017-11-03,True,Shell Midstream Partners L.P. representing Limited Partner Interests,SHLX,cs
6834,2017-11-03,True,SPDR Nuveen Bloomberg Barclays Short Term Municipal Bond,SHM,et
6835,2017-11-03,True,Direxion Funds,SHNY,N/A
6836,2017-11-03,True,Sunstone Hotel Investors Inc.,SHO,cs
6837,2017-11-03,True,Sunstone Hotel Investors Inc. 6.950% Series E Cumulative Redeemable Preferred Stock,SHO-E,ps
6838,2017-11-03,True,Sunstone Hotel Investors Inc. 6.450% Series F Cumulative Redeemable Preferred Stock,SHO-F,ps
6839,2017-11-03,True,Steven Madden Ltd.,SHOO,cs
6840,2017-11-03,True,Shopify Inc. Class A Subordinate,SHOP,cs
6841,2017-11-03,True,Sears Hometown and Outlet Stores Inc.,SHOS,cs
6842,2017-11-03,True,Shire plc,SHPG,cs
6843,2017-11-03,True,SharpSpring Inc.,SHSP,cs
6844,2017-11-03,True,iShares Short Treasury Bond ETF,SHV,et
6845,2017-11-03,True,Sherwin-Williams Company (The),SHW,cs
6846,2017-11-03,True,iShares 1-3 Year Treasury Bond ETF,SHY,et
6847,2017-11-03,True,VanEck Vectors Short High-Yield Municipal Index,SHYD,N/A
6848,2017-11-03,True,iShares 0-5 Year High Yield Corporate Bond,SHYG,N/A
6849,2017-11-03,True,Companhia Siderurgica Nacional S.A.,SID,cs
6850,2017-11-03,True,Siebert Financial Corp.,SIEB,cs
6851,2017-11-03,True,Sientra Inc.,SIEN,cs
6852,2017-11-03,True,SIFCO Industries Inc.,SIF,cs
6853,2017-11-03,True,SI Financial Group Inc.,SIFI,cs
6854,2017-11-03,True,Sify Technologies Limited,SIFY,cs
6855,2017-11-03,True,Signet Jewelers Limited,SIG,cs
6856,2017-11-03,True,Selective Insurance Group Inc.,SIGI,cs
6857,2017-11-03,True,Sigma Designs Inc.,SIGM,cs
6858,2017-11-03,True,ProShares UltraShort Industrials,SIJ,N/A
6859,2017-11-03,True,Global X Silver Miners,SIL,N/A
6860,2017-11-03,True,Silicom Ltd,SILC,cs
6861,2017-11-03,True,ETFMG Prime Junior Silver,SILJ,et
6862,2017-11-03,True,Grupo Simec S.A.B. de C.V. American Depositary Shares,SIM,cs
6863,2017-11-03,True,Silicon Motion Technology Corporation,SIMO,cs
6864,2017-11-03,True,Sina Corporation,SINA,cs
6865,2017-11-03,True,Sino-Global Shipping America Ltd.,SINO,cs
6866,2017-11-03,True,Select Income REIT,SIR,cs
6867,2017-11-03,True,Sirius XM Holdings Inc.,SIRI,cs
6868,2017-11-03,True,SiteOne Landscape Supply Inc.,SITE,cs
6869,2017-11-03,True,SITO Mobile Ltd.,SITO,cs
6870,2017-11-03,True,SVB Financial Group,SIVB,cs
6871,2017-11-03,True,SVB Financial Group 7% Cumulative Trust Preferred Securities,SIVBO,ps
6872,2017-11-03,True,ETFS Physical Silver Shares Trust,SIVR,et
6873,2017-11-03,True,Six Flags Entertainment Corporation,SIX,cs
6874,2017-11-03,True,AGFiQ U.S. Market Neutral Size Fund,SIZ,et
6875,2017-11-03,True,iShares Edge MSCI USA Size Factor,SIZE,N/A
6876,2017-11-03,True,ProShares Short High Yield,SJB,et
6877,2017-11-03,True,South Jersey Industries Inc.,SJI,cs
6878,2017-11-03,True,J.M. Smucker Company (The),SJM,cs
6879,2017-11-03,True,SPDR Bloomberg Barclays Short Term High Yield Bond,SJNK,et
6880,2017-11-03,True,Shaw Communications Inc.,SJR,cs
6881,2017-11-03,True,San Juan Basin Royalty Trust,SJT,cs
6882,2017-11-03,True,SJW Group (DE),SJW,cs
6883,2017-11-03,True,ProShares UltraShort Financials,SKF,N/A
6884,2017-11-03,True,Peak Resorts Inc.,SKIS,cs
6885,2017-11-03,True,Skyline Medical Inc.,SKLN,cs
6886,2017-11-03,True,SK Telecom Co. Ltd.,SKM,cs
6887,2017-11-03,True,FlexShares Credit-Scored US Corporate Bond Index Fund,SKOR,N/A
6888,2017-11-03,True,Tanger Factory Outlet Centers Inc.,SKT,cs
6889,2017-11-03,True,Skechers U.S.A. Inc.,SKX,cs
6890,2017-11-03,True,Skyline Corporation,SKY,cs
6891,2017-11-03,True,Sky Solar Holdings Ltd.,SKYS,cs
6892,2017-11-03,True,SkyWest Inc.,SKYW,cs
6893,2017-11-03,True,First Trust Cloud Computing ETF,SKYY,et
6894,2017-11-03,True,Silicon Laboratories Inc.,SLAB,cs
6895,2017-11-03,True,Schlumberger N.V.,SLB,cs
6896,2017-11-03,True,U.S. Silica Holdings Inc.,SLCA,cs
6897,2017-11-03,True,Select Bancorp Inc.,SLCT,cs
6898,2017-11-03,True,Sutherland Asset Management Corporation,SLD,cs
6899,2017-11-03,True,Sutherland Asset Management Corporation 7.00% Convertible Senior Notes due 2023,SLDA,N/A
6900,2017-11-03,True,Sun Life Financial Inc.,SLF,cs
6901,2017-11-03,True,SL Green Realty Corporation,SLG,cs
6902,2017-11-03,True,SL Green Realty Corporation Preferred Series I,SLG-I,ps
6903,2017-11-03,True,Silgan Holdings Inc.,SLGN,cs
6904,2017-11-03,True,The Obesity ETF,SLIM,N/A
6905,2017-11-03,True,SLM Corporation,SLM,cs
6906,2017-11-03,True,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,SLMBP,ps
6907,2017-11-03,True,Soleno Therapeutics Inc.,SLNO,cs
6908,2017-11-03,True,,SLNOW,N/A
6909,2017-11-03,True,Simulations Plus Inc.,SLP,cs
6910,2017-11-03,True,iShares 0-5 Year Investment Grade Corporate Bond ETF,SLQD,N/A
6911,2017-11-03,True,Solar Capital Ltd. 6.75% Senior Notes due 2042,SLRA,N/A
6912,2017-11-03,True,Solar Capital Ltd.,SLRC,cs
6913,2017-11-03,True,,SLTB,N/A
6914,2017-11-03,True,iShares Silver Trust,SLV,et
6915,2017-11-03,True,Credit Suisse X-Links Silver Call ETN IOPV,SLVO,N/A
6916,2017-11-03,True,iShares MSCI Global Silver Miners Fund,SLVP,et
6917,2017-11-03,True,VanEck Vectors Steel,SLX,et
6918,2017-11-03,True,SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index -- symbol SML),SLY,et
6919,2017-11-03,True,SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index --symbol CGK),SLYG,et
6920,2017-11-03,True,SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap Value Index--symbol--CVK,SLYV,et
6921,2017-11-03,True,SM Energy Company,SM,cs
6922,2017-11-03,True,VanEck Vectors AMT-Free Short Municipal Index,SMB,et
6923,2017-11-03,True,Southern Missouri Bancorp Inc.,SMBC,cs
6924,2017-11-03,True,SmartFinancial Inc.,SMBK,cs
6925,2017-11-03,True,Super Micro Computer Inc.,SMCI,cs
6926,2017-11-03,True,AlphaMark Actively Managed Small Cap ETF,SMCP,N/A
6927,2017-11-03,True,UltraPro Short MidCap400,SMDD,N/A
6928,2017-11-03,True,ProShares Russell 2000 Dividend Growers,SMDV,N/A
6929,2017-11-03,True,Sharps Compliance Corp,SMED,cs
6930,2017-11-03,True,SPDR EURO STOXX Small Cap,SMEZ,N/A
6931,2017-11-03,True,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),SMFG,cs
6932,2017-11-03,True,Scotts Miracle-Gro Company (The),SMG,cs
6933,2017-11-03,True,VanEck Vectors Semiconductor,SMH,et
6934,2017-11-03,True,ETRACS Monthly Pay 2xLeveraged US Small Cap High Dividend ETN due February 6 2045,SMHD,N/A
6935,2017-11-03,True,SEACOR Marine Holdings Inc.,SMHI,cs
6936,2017-11-03,True,Semiconductor Manufacturing International Corporation ADR,SMI,cs
6937,2017-11-03,True,Ishares MSCI India Small Cap,SMIN,N/A
6938,2017-11-03,True,Schmitt Industries Inc.,SMIT,cs
6939,2017-11-03,True,iShares Edge MSCI Multifactor USA Small-Cap,SMLF,N/A
6940,2017-11-03,True,Direxion Daily Small Cap Bull 2X Shares,SMLL,N/A
6941,2017-11-03,True,Summit Midstream Partners LP Representing Limited Partner Interests,SMLP,cs
6942,2017-11-03,True,SPDR SSGA US Small Cap Low Volatility Index,SMLV,N/A
6943,2017-11-03,True,Salient Midstream of Beneficial Interest,SMM,cs
6944,2017-11-03,True,iShares Trust Russell 2500,SMMD,N/A
6945,2017-11-03,True,Summit Financial Group Inc.,SMMF,cs
6946,2017-11-03,True,Summit Therapeutics plc,SMMT,cs
6947,2017-11-03,True,Short Term Municipal Bond Active Exchange-Traded Fund,SMMU,et
6948,2017-11-03,True,iShares Trust,SMMV,N/A
6949,2017-11-03,True,ProShares UltraShort Basic Materials,SMN,et
6950,2017-11-03,True,Standard Motor Products Inc.,SMP,cs
6951,2017-11-03,True,The Simply Good Foods Company,SMPL,cs
6952,2017-11-03,True,The Simply Good Foods Company Warrant,SMPLW,N/A
6953,2017-11-03,True,Stein Mart Inc.,SMRT,cs
6954,2017-11-03,True,Smith Micro Software Inc.,SMSI,cs
6955,2017-11-03,True,Semtech Corporation,SMTC,cs
6956,2017-11-03,True,Sierra Metals Inc.,SMTS,cs
6957,2017-11-03,True,SMTC Corporation,SMTX,cs
6958,2017-11-03,True,Sanchez Energy Corporation,SN,cs
6959,2017-11-03,True,Snap-On Incorporated,SNA,cs
6960,2017-11-03,True,Inventure Foods Inc.,SNAK,cs
6961,2017-11-03,True,Snap Inc. Class A,SNAP,cs
6962,2017-11-03,True,Sun Bancorp Inc.,SNBC,cs
6963,2017-11-03,True,Sleep Number Corporation,SNBR,cs
6964,2017-11-03,True,State National Companies Inc.,SNC,cs
6965,2017-11-03,True,Synchronoss Technologies Inc.,SNCR,cs
6966,2017-11-03,True,Smart Sand Inc.,SND,cs
6967,2017-11-03,True,Sundance Energy Australia Limited,SNDE,cs
6968,2017-11-03,True,Schneider National Inc.,SNDR,cs
6969,2017-11-03,True,Syndax Pharmaceuticals Inc.,SNDX,cs
6970,2017-11-03,True,Sony Corporation,SNE,cs
6971,2017-11-03,True,SenesTech Inc.,SNES,cs
6972,2017-11-03,True,Security National Financial Corporation Class A Common Stock,SNFCA,cs
6973,2017-11-03,True,Soligenix Inc.,SNGX,cs
6974,2017-11-03,True,Soligenix Inc. Warrant,SNGXW,N/A
6975,2017-11-03,True,Senior Housing Properties Trust,SNH,cs
6976,2017-11-03,True,Senior Housing Properties Trust 5.625% Senior Notes due 2042,SNHNI,N/A
6977,2017-11-03,True,Senior Housing Properties Trust 6.25% Senior Notes Due 2046,SNHNL,N/A
6978,2017-11-03,True,Sun Hydraulics Corporation,SNHY,cs
6979,2017-11-03,True,Scripps Networks Interactive Inc,SNI,cs
6980,2017-11-03,True,Highland/iBoxx Senior Loan ETF,SNLN,et
6981,2017-11-03,True,Sanchez Midstream Partners LP,SNMP,cs
6982,2017-11-03,True,Senomyx Inc.,SNMX,cs
6983,2017-11-03,True,Smith & Nephew SNATS Inc.,SNN,cs
6984,2017-11-03,True,Sienna Biopharmaceuticals Inc.,SNNA,cs
6985,2017-11-03,True,Sonoma Pharmaceuticals Inc.,SNOA,cs
6986,2017-11-03,True,,SNOAW,N/A
6987,2017-11-03,True,China Petroleum & Chemical Corporation,SNP,cs
6988,2017-11-03,True,Synopsys Inc.,SNPS,cs
6989,2017-11-03,True,New Senior Investment Group Inc.,SNR,cs
6990,2017-11-03,True,Global X Internet of Things ETF,SNSR,N/A
6991,2017-11-03,True,Sunesis Pharmaceuticals Inc.,SNSS,cs
6992,2017-11-03,True,Synovus Financial Corp.,SNV,cs
6993,2017-11-03,True,Synovus Financial Corp. Perp Pfd Ser C Fxd To Fltg,SNV-C,ps
6994,2017-11-03,True,Synnex Corporation,SNX,cs
6995,2017-11-03,True,Sanofi American Depositary Shares (Each repstg one-half of one),SNY,cs
6996,2017-11-03,True,Southern Company (The),SO,cs
6997,2017-11-03,True,Global X Social Media ETF,SOCL,et
6998,2017-11-03,True,SodaStream International Ltd.,SODA,cs
6999,2017-11-03,True,Sonic Foundry Inc.,SOFO,cs
7000,2017-11-03,True,Sotherly Hotels Inc.,SOHO,cs
7001,2017-11-03,True,Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,SOHOB,ps
7002,2017-11-03,True,,SOHOM,N/A
7003,2017-11-03,True,Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock,SOHOO,ps
7004,2017-11-03,True,Sohu.com Inc.,SOHU,cs
7005,2017-11-03,True,Solaris Oilfield Infrastructure Inc. Class A,SOI,cs
7006,2017-11-03,True,Global X Fertilizers/Potash,SOIL,et
7007,2017-11-03,True,,SOJA,N/A
7008,2017-11-03,True,Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1 2076,SOJB,N/A
7009,2017-11-03,True,Renesola Ltd. ADR,SOL,cs
7010,2017-11-03,True,Sonoco Products Company,SON,cs
7011,2017-11-03,True,Southern National Bancorp of Virginia Inc.,SONA,cs
7012,2017-11-03,True,Sonic Corp.,SONC,cs
7013,2017-11-03,True,Sonus Networks Inc.,SONS,cs
7014,2017-11-03,True,Source Capital Inc.,SOR,cs
7015,2017-11-03,True,SORL Auto Parts Inc.,SORL,cs
7016,2017-11-03,True,Santander Holdings USA Inc. Dep Shs repstg 1/1000 Perp Pfd Ser C,SOV-C,ps
7017,2017-11-03,True,Cambria Sovereign High Yield Bond,SOVB,N/A
7018,2017-11-03,True,Direxion Daily Semiconductor Bull 3x Shares,SOXL,et
7019,2017-11-03,True,Direxion Daily Semiconductor Bear 3x Shares,SOXS,N/A
7020,2017-11-03,True,iShares PHLX SOX Semiconductor Sector Index Fund,SOXX,et
7021,2017-11-03,True,Teucrium Soybean Fund ETV,SOYB,et
7022,2017-11-03,True,SP Plus Corporation,SP,cs
7023,2017-11-03,True,Sparton Corporation,SPA,cs
7024,2017-11-03,True,SPDR Portfolio Aggregate Bond,SPAB,et
7025,2017-11-03,True,Spartan Motors Inc.,SPAR,cs
7026,2017-11-03,True,Spectrum Brands Holdings Inc.,SPB,cs
7027,2017-11-03,True,SuperCom Ltd.,SPCB,cs
7028,2017-11-03,True,Direxion Daily S&P 500 Bear 1X Shares,SPDN,N/A
7029,2017-11-03,True,SPDR Index Shares Fund Portfolio World ex- US,SPDW,et
7030,2017-11-03,True,Special Opportunities Fund Inc,SPE,cs
7031,2017-11-03,True,Special Opportunities Fund Inc. 3.50% Convertible Preferred Stock Series B,SPE-B,ps
7032,2017-11-03,True,SPDR Index Shares Fund Portfolio Emerging Markets,SPEM,et
7033,2017-11-03,True,Spherix Incorporated,SPEX,cs
7034,2017-11-03,True,Global X SuperIncome Preferred,SPFF,et
7035,2017-11-03,True,Simon Property Group Inc.,SPG,cs
7036,2017-11-03,True,Simon Property Group Inc. Group 8 3/8% Series J Cumulative Redeemable Preferred Stock,SPG-J,ps
7037,2017-11-03,True,S&P Global Inc.,SPGI,cs
7038,2017-11-03,True,Suburban Propane Partners L.P.,SPH,cs
7039,2017-11-03,True,PowerShares S&P 500 High Beta Portfolio,SPHB,et
7040,2017-11-03,True,PowerShares S&P 500 High Dividend Low Volatility Portfolio,SPHD,et
7041,2017-11-03,True,PowerShares S&P 500 Quality Portfolio,SPHQ,et
7042,2017-11-03,True,Sophiris Bio Inc.,SPHS,cs
7043,2017-11-03,True,SPI Energy Co. Ltd.,SPI,cs
7044,2017-11-03,True,SPDR Portfolio Intermediate Term Corporate Bond,SPIB,et
7045,2017-11-03,True,Siliconware Precision Industries Company Ltd.,SPIL,cs
7046,2017-11-03,True,Spark Energy Inc.,SPKE,cs
7047,2017-11-03,True,Spark Energy Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,SPKEP,ps
7048,2017-11-03,True,SPDR Portfolio Long Term Corporate Bond,SPLB,et
7049,2017-11-03,True,SPDR Series Trust Portfolio Large Cap,SPLG,et
7050,2017-11-03,True,Splunk Inc.,SPLK,cs
7051,2017-11-03,True,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,SPLP,cs
7052,2017-11-03,True,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,SPLP-A,ps
7053,2017-11-03,True,Steel Partners Holdings LP 6.0% Series A Preferred Units,SPLP-T,ps
7054,2017-11-03,True,PowerShares S&P 500 Low Volatility Portfolio,SPLV,et
7055,2017-11-03,True,ETRACS Monthly Reset 2xLeveraged S&P 500 Total Return ETN,SPLX,N/A
7056,2017-11-03,True,SPDR Portfolio Mid Cap,SPMD,et
7057,2017-11-03,True,PowerShares S&P 500 Momentum Portfolio,SPMO,N/A
7058,2017-11-03,True,PowerShares S&P 500 Minimum Variance Portfolio,SPMV,N/A
7059,2017-11-03,True,Superior Energy Services Inc.,SPN,cs
7060,2017-11-03,True,SeaSpine Holdings Corporation,SPNE,cs
7061,2017-11-03,True,Sapiens International Corporation N.V.,SPNS,cs
7062,2017-11-03,True,Spok Holdings Inc.,SPOK,cs
7063,2017-11-03,True,Spectrum Pharmaceuticals Inc.,SPPI,cs
7064,2017-11-03,True,Sprott Physical Platinum and Palladium Trust,SPPP,cs
7065,2017-11-03,True,Spirit Aerosystems Holdings Inc.,SPR,cs
7066,2017-11-03,True,Spero Therapeutics Inc.,SPRO,cs
7067,2017-11-03,True,Support.com Inc.,SPRT,cs
7068,2017-11-03,True,SPDR Portfolio Short Term Corporate Bond,SPSB,et
7069,2017-11-03,True,SPS Commerce Inc.,SPSC,cs
7070,2017-11-03,True,SPDR Portfolio Small Cap,SPSM,N/A
7071,2017-11-03,True,SPDR Portfolio Long Term Treasury,SPTL,et
7072,2017-11-03,True,SPDR Portfolio Total Stock Market,SPTM,et
7073,2017-11-03,True,SpartanNash Company,SPTN,cs
7074,2017-11-03,True,SPDR Portfolio Short Term Treasury,SPTS,et
7075,2017-11-03,True,VanEck Vectors Global Spin-Off,SPUN,N/A
7076,2017-11-03,True,Direxion Daily S&P 500 Bull 2X Shares,SPUU,N/A
7077,2017-11-03,True,PowerShares S&P 500 Value With Momentum Portfolio,SPVM,N/A
7078,2017-11-03,True,PowerShares S&P 500 Enhanced Value Portfolio,SPVU,N/A
7079,2017-11-03,True,Sportsman's Warehouse Holdings Inc.,SPWH,cs
7080,2017-11-03,True,SunPower Corporation,SPWR,cs
7081,2017-11-03,True,SPX Corporation,SPXC,cs
7082,2017-11-03,True,ProShares S&P 500 Ex-Energy,SPXE,N/A
7083,2017-11-03,True,Janus Detroit Street Trust Velocity Volatility Hedged Large Cap,SPXH,N/A
